name,group,display,image,birthday,keywords,genre
엠버,f(x),f(x) - 엠버,https://i.namu.wiki/i/SgKarhN1kS5lxCbXvQEq_wfYpDF1NMi6bvu8ctpX-5MwBGUCG3RWCiwiVp9EE3krpKJdutJZ3Pg2ts1kVGJ8G81rHQruoi8Mc63idnDuN63hU8xeskJoo-c3yEaxRvpXAnL17kIRY3YMIB6HV0sK2Q.webp,1992-09-18,"['F(X)', '엠버', 'f(x)', 'fx']",1
크리스탈,f(x),f(x) - 크리스탈,https://i.namu.wiki/i/8jsubjrI---lZ_tjvMR-o4bOBst64a8-IjQKUZPUM_2TJg3m-LoghDqwE6eMdonX2qNfdY53iGk-KkLEehybPzXDiVDIskNskfbyvUtun5bn_ukfHmSPOnDXSfVxSMsMum2QjGnd88qYL-Hqk0fT0w.webp,1994-10-24,"['F(X)', 'fx', 'f(x)', '크리스탈']",1
노지선,fromis_9,fromis_9 - 노지선,https://i.namu.wiki/i/r3bgf6fkRTDHpJ_i3aap4_UuALZdMckohoKYAFt1BxuHMMCk0Wh4QmXJ1XEBkQ9YZgBsC1cscGYI9eUQXuDSfN7DaXtjXa6vi3NbrLXAtztWbjJKJEamFbC8VgLcC-8jz4i9Kjn8SQos49sp94VC3g.webp,1998-11-23,"['fromis', '노지선', 'FROMIS_9', 'fromis_9']",1
박지원,fromis_9,fromis_9 - 박지원,https://i.namu.wiki/i/YCtyB-dQ7MCg2nxDFR_kMTQgkIPobUgEcRe1Ornru0ArPF2EcCOjl1a55Z0Li3Xtiu_qfrHdj1dA-Xw14VZKFvKScdrBw0FShyGJJNk5Bx_2zTepPlTeHFE6CUzyAFJ-BeJ2IiQEU6ONzCzk0UjuYA.webp,1998-03-20,"['박지원', 'fromis', 'FROMIS_9', 'fromis_9']",1
백지헌,fromis_9,fromis_9 - 백지헌,https://i.namu.wiki/i/AcCCSKXcVZkVtNcnMvgBOVwmXCFe-x8a4rFNo3_cFPr2stltsMw2zWuoEoNv-DGiLm6uYMLGhi-Y9jF2ktLmrRb7eVUBvswPWRQHb7RXRqo9P8-MSeAcrWiIlyOjhz4x5HXTCl6Vfft9tff9q7wBbQ.webp,2003-04-17,"['fromis', 'FROMIS_9', '백지헌', 'fromis_9']",1
송하영,fromis_9,fromis_9 - 송하영,https://i.namu.wiki/i/Iij21oC6enOcteoqTZEoZV6u2xbXPqcD2LxwRSJSNaDC0xNUpMDTOlm8D9j362ObruzU-brAzLuvSWAQC9t_tqcPT94d3F4B7KHmoYAsn1-JbhWsQ7zyy4g3T6MQ6FAvdS3jbepEUtbav12Vktr8ow.webp,1997-09-29,"['fromis', '송하영', 'FROMIS_9', 'fromis_9']",1
이나경,fromis_9,fromis_9 - 이나경,https://i.namu.wiki/i/Lh19E8vQgC5cyiAr3gGh9GmmxpHl_EbFWSMBOrIedwRQ7sa_JAJKHDSOi3AZSWvO9yA5GlX_Yk-4PMewDAa6CRL4hVE8fCk7wwwd3qiABvR3R_uf7dJzAsSDt5_QTDwT8vgyWkZuCtzxuGe49XgH_w.webp,2000-06-01,"['fromis', '이나경', 'FROMIS_9', 'fromis_9']",1
이새롬,fromis_9,fromis_9 - 이새롬,https://i.namu.wiki/i/kb4B2t3aMi_ohkRqO3dKdT_B8289bAEY5uLqHwMglZ3efADmkr6YR8QCW5XIRSC4cPC0491GcRvsyQx7ELuxcj2II51SWZy2k_dGDH7uuRvrFMPbHBokZzYVbAxJjdQl4EojGzMEp0ojtS16ZcaRPw.webp,1997-01-07,"['fromis', '이새롬', 'FROMIS_9', 'fromis_9']",1
이서연,fromis_9,fromis_9 - 이서연,https://i.namu.wiki/i/p_-d05aux5kXhDNfIXRCN9cF9cAZTrzyORNQ5eFfEkFAvGH0uyCDOXEZ3_ER-0JEZloRzAWPVSvWauxoW81ja6VLToQJjJyNt7Rb1r-Hq3LyMCpA7SRbRA1pR9onxIflarUcRCtBD7zpf7HTGJvJnA.webp,2000-01-22,"['이서연', 'fromis', 'FROMIS_9', 'fromis_9']",1
이채영,fromis_9,fromis_9 - 이채영,https://i.namu.wiki/i/cHOZX8x1vy3hdzOQ_Tro_8tadjuVHUU4-Y4cGfDGQGO9CU_ker8AqDqdy05yZmvsW6y5R9mGSL16c-KxH8SKWeqy8dDVwGedkFCAJ-2TimvXH5yMj1UZaO2rEuj5_spYhJhLyqVtNdM-IhzmF4ncvQ.webp,2000-05-14,"['이채영', 'fromis', 'FROMIS_9', 'fromis_9']",1
장규리,fromis_9,fromis_9 - 장규리,https://i.namu.wiki/i/dRzlqUYy4zew7WOB39BA6KLX3yNAxty4URRxi__6op1cTOXZjUfCZOk-VLpKp_WPfoQrOpM1Sm7GSMaX0pzSBa6nJBR0aB0nzn_dO89tjyhQtV9C4D_wX533bAKctp61hMEeiJdkJB1AuWrCwnlZGA.webp,1997-12-27,"['장규리', 'fromis', 'FROMIS_9', 'fromis_9']",1
김세정,gugudan,gugudan - 김세정,https://i.namu.wiki/i/lCYLueCuC7mJQUlKeigEiHutRdp_sY2Umro5h5dqFudpda-WX-8VOpuMoy16apaFMWitv3y_2v2ufzqiZldu9cu1BEOTsfY8x5nwLBrZrgHVixmkkY6riCYmUNveG-6SrLZHZsI0-Jxm80bkeQjqzw.webp,1996-08-28,"['gugudan', 'GUGUDAN', '김세정']",1
나영,gugudan,gugudan - 나영,https://i.namu.wiki/i/qFKndowdU4OY7IDUgs-_Yh9qdgD7vCsHUWT2mm3o_uIMMbbdhhdQAyKY68vSxekyNNMASmF0rZqwnWDn6RIwz3nLPy1iQakP695RfdowgFIO-WUhfoNXvDHcx1cNuHXZVF5rEia6WnvnAHlYGiJC4A.webp,1995-11-23,"['gugudan', 'GUGUDAN', '나영']",1
미나,gugudan,gugudan - 미나,https://i.namu.wiki/i/PUO1VJPsTE2DIt8zENaw-pLf3AKOBo6yEoiwyPqGh9Pf86q9XV76bD5zbQ4SK7gISZqiuY2__kg3-AX4z5GCEnll22Bo7QNw9VQ4TSY9r3MhrUt6CYv55u54j3RcENb1PYzf8slbQdP3JMXSe4JXmA.webp,1999-12-04,"['gugudan', '미나', 'GUGUDAN']",1
미미,gugudan,gugudan - 미미,https://i.namu.wiki/i/pUIGVwB5tljqFyIlhq1PxUa7ZqxLJGBn0QffDlXZEKapLBawCXltfUwzBOVQ6Sro2HttZzl1qyeeq-GOZ47U-7L3ktDl4pVEmbxcDnvSNciktBLycNTR9V_kkHqJpwzowkRJU1uLJPbkvs_c4x_oDA.webp,1993-01-01,"['gugudan', 'GUGUDAN', '미미']",1
샐리,gugudan,gugudan - 샐리,https://i.namu.wiki/i/NcMFAjlmB0tqu3PSD4QbK7GpYQ8rOSluHjpL9FFqYz7r5Z7xpC-IvRikfcTmpX3WHR549rftgZ6iuP_svr48LjcQcWZyAyCQHmndOjfahOrek_OYBntu9W44uR-fWPJqr3_lCmKV1YTY51mpA-NfIQ.webp,1996-03-10,"['샐리', 'GUGUDAN', 'gugudan']",1
소이,gugudan,gugudan - 소이,https://i.namu.wiki/i/Q-86MoLLY07S_mnZs1mjO_DPr1M_uT1n8_aINWWSrE1NEVg9a5LX0JoRC3blydDw0LGL0MEPOMIUu2aU7m092trLCISXYh4HBNHnj6IL1VXnDH0cq9ureNJVqFacj37TSIpgad1S9LjgsY9zjjESOg.webp,1996-11-21,"['gugudan', 'GUGUDAN', '소이']",1
신보라,gugudan,gugudan - 신보라,https://i.namu.wiki/i/EMRSgXUwPCiZ9B8tB6xdBilwQC8n0gHobGqyUtxxy9jU8Q8j_lGrgA9nYAmKk9Nd3YHkaFTVlyaVMc9SjuaGcmgZbVtCCa1Dks9NKYrwrp2CHSqk9V4zzM0-eb0H2DNl3hV22-KukXoyTfvg1jhLSw.webp,1993-04-30,"['신보라', 'GUGUDAN', 'gugudan']",1
해빈,gugudan,gugudan - 해빈,https://i.namu.wiki/i/r6h_RYW81gowsk-9T4AOsfrQR0g2xJveqRnh5A7EXodw_tP5JU7TCkY2XKrhdwNcGZNqeN-VQ8NWC87nqSIjnvpvGFXu1crh1SuphZOu3WwEP3S7b5lH89Dw07-fSQszavuBLOoYZbvP_uPmyGG1GA.svg,1995-08-16,"['gugudan', 'GUGUDAN', '해빈']",1
혜연,gugudan,gugudan - 혜연,https://i.namu.wiki/i/b2HN-jmrxjGu-bVzQ0AbMBBL_5Zj-MV87jdejBr9B4AMhDXzR8i7SpRkLLCz83BJ_HN51d09K84Q6P_UJ4ywpOCQknlWAuTLruupwbA3YYm3S-9yspMcea-ZQm9bJLj9vfTyy9cdo73aAIoMRzrO9g.webp,2000-08-05,"['gugudan', 'GUGUDAN', '혜연']",1
미나,gugudan OGUOGU,gugudan OGUOGU - 미나,https://i.namu.wiki/i/PUO1VJPsTE2DIt8zENaw-pLf3AKOBo6yEoiwyPqGh9Pf86q9XV76bD5zbQ4SK7gISZqiuY2__kg3-AX4z5GCEnll22Bo7QNw9VQ4TSY9r3MhrUt6CYv55u54j3RcENb1PYzf8slbQdP3JMXSe4JXmA.webp,1999-12-04,"['미나', 'GUGUDAN OGUOGU', 'gugudan OGUOGU', 'gugudan oguogu', 'gugudanoguogu']",1
혜연,gugudan OGUOGU,gugudan OGUOGU - 혜연,https://i.namu.wiki/i/b2HN-jmrxjGu-bVzQ0AbMBBL_5Zj-MV87jdejBr9B4AMhDXzR8i7SpRkLLCz83BJ_HN51d09K84Q6P_UJ4ywpOCQknlWAuTLruupwbA3YYm3S-9yspMcea-ZQm9bJLj9vfTyy9cdo73aAIoMRzrO9g.webp,2000-08-05,"['혜연', 'GUGUDAN OGUOGU', 'gugudan OGUOGU', 'gugudan oguogu', 'gugudanoguogu']",1
김세정,gugudan SEMINA,gugudan SEMINA - 김세정,https://i.namu.wiki/i/lCYLueCuC7mJQUlKeigEiHutRdp_sY2Umro5h5dqFudpda-WX-8VOpuMoy16apaFMWitv3y_2v2ufzqiZldu9cu1BEOTsfY8x5nwLBrZrgHVixmkkY6riCYmUNveG-6SrLZHZsI0-Jxm80bkeQjqzw.webp,1996-08-28,"['김세정', 'gugudansemina', 'GUGUDAN SEMINA', 'gugudan semina', 'gugudan SEMINA']",1
나영,gugudan SEMINA,gugudan SEMINA - 나영,https://i.namu.wiki/i/qFKndowdU4OY7IDUgs-_Yh9qdgD7vCsHUWT2mm3o_uIMMbbdhhdQAyKY68vSxekyNNMASmF0rZqwnWDn6RIwz3nLPy1iQakP695RfdowgFIO-WUhfoNXvDHcx1cNuHXZVF5rEia6WnvnAHlYGiJC4A.webp,1995-11-23,"['gugudansemina', 'GUGUDAN SEMINA', 'gugudan semina', '나영', 'gugudan SEMINA']",1
미나,gugudan SEMINA,gugudan SEMINA - 미나,https://i.namu.wiki/i/0uSVAfcXE3RUeOIsduxZ7K1wOhJpkqN0P5RCnMhgAGj90UWufW41Luchy1fpG7iStIzqu-Fo1syrgVPI19AoLs6cEDKCJ10wu6BO96EfmNjo_fbzX5yKnEQ1gKeL3IO37_acUgKkxxmdUefPpGN6_w.webp,1999-12-04,"['미나', 'gugudansemina', 'GUGUDAN SEMINA', 'gugudan semina', 'gugudan SEMINA']",1
최윤주,mimiirose,mimiirose - 최윤주,https://i.namu.wiki/i/1yuX7WcdwrzXPRMD-7wyuVpJPmsuj7syseW7PPKKE1eJS_fo6zcxSfvcv2LN7LBHqbn4od4iFpAC0IUpb3SRLlpps6NQJqJrP3dOLrvUtqWOm9V7EdKuaDpj6Zjb99qciEy8V7L0eyOhbsHxWCTpbQ.webp,2005-12-26,"['최최윤주', 'mimiirose', 'MIMIIROSE']",1
윤지아,mimiirose,mimiirose - 윤지아,https://i.namu.wiki/i/So2YmIVspnC2JgNtO2nDx_V-16IzEUBA3sNEa2ZMr7MdIfHzAz9r0VUvRvcZwZtYbmuCLSxPXAIDT8aLHHXK4a_XNLcUocVtsZ8N__VbXs1TCz7utSJRw4rAyu37-o6KUhhms469Vh8LvL-aLtNzOg.webp,2004-01-16,"['mimiirose', '윤지아', 'MIMIIROSE']",1
인효리,mimiirose,mimiirose - 인효리,https://i.namu.wiki/i/vWlABPB0bsEeX2w-Uesbfc8JwIp-LIjgQ5fg-KMG9iDYSJ34Hxo6-03dfe3baGA_nJUET2D9_zxaZ-v_hyq9Gjw7DTiPIT1jiZRKUPQVvG87x0TkROkCykhTU6esILwvg_ckXiSHykpFhjPp3FmGjA.webp,2000-06-02,"['MIMIIROSE', '인효리', 'mimiirose']",1
최연재,mimiirose,mimiirose - 최연재,https://i.namu.wiki/i/w9-BrFzXXylkTFB5cRqm2jtP1hjLmt2pWL9lgAhUICeMEYc5-JipSEhmjqgPYotJW16PHnz-LLGy_-CgulvziuqnKWdMUMTeL9cR4UbcbgCRQLD7-gmC2vbiTz6izWFeonxpHo3Q8rxO7BNyF6BQbA.webp,2000-12-06,"['MIMIIROSE', '최연재', 'mimiirose']",1
한예원,mimiirose,mimiirose - 한예원,https://i.namu.wiki/i/4A4U5QagT7_aRZyJo8UTYuiGscSM6x1Yt8UZaWFXYrqWERqQXSeE-1SQA5S55dTW5snj9_CMWbJlQSG2KRLR7V5DgeC09DXuLzLCtdedBIuwxmITA9y1JMoyMo6ec1GbpK0dBsRL3YOnxS5MrsTuHw.webp,2003-02-07,"['한예원', 'mimiirose', 'MIMIIROSE']",1
공유빈,tripleS,tripleS - 공유빈,https://i.namu.wiki/i/2NdgtvUIy4Vu5xcTfHqaW4fl0woYfgs5XlGOXfbfExOMjTo8jO_b0qhdEHDLpkMVt8YVvrXgO8WTrQBPV9dQOkv7zoGW4gLRjAG3twPZR1KaVpiyZ2cFMEDJByhbgLTdpfmEiDVfBowajCYlu5evjA.webp,2005-02-03,"['tripleS', '공유빈', 'TRIPLES', 'triples']",1
곽연지,tripleS,tripleS - 곽연지,https://i.namu.wiki/i/YPUhq8ygCOhUjUdxkhG82yE2lyYm2j1YPommHxHm2XMTQof_3XDThW0odvL3UaI0KQQHOR-qtU3Visy0jqZIRt1P5xW883r0dvbTb4Z8SJbqet4p1D4-eV0jIIWPcj1WjRy5pNa-QQDuKUJdnU1esA.webp,2008-01-08,"['곽연지', 'TRIPLES', 'tripleS', 'triples']",1
김나경,tripleS,tripleS - 김나경,https://i.namu.wiki/i/6dRrmNrUbpKPjLcFu9VHINpBZj86Xz6Bj1OC2LdAY6aLplLDpDBHqaIYmo7Y45nKg2y4t_hFoYPmVO5ArH0ZPdr3_6zMJBm7q4DP7M0zrpaKxXMlzckV6aGvfcQVjY_X6PNDMIacU__sLOYYQiyAag.webp,2002-10-13,"['tripleS', '김나경', 'TRIPLES', 'triples']",1
김수민,tripleS,tripleS - 김수민,https://i.namu.wiki/i/UCmWBzR4-ftcMVM4P6KU5HLLjsI7r30GBmSokOdR4WxHh6h1662A3yiCb8wNc-MBrWYGvZPx4BoyX0Ljx50LJhG-c2xSkFn03-Q1vybwkF2zeWWovvyBNx-FAMc8Tba8EKZ0x2z-yqXDh20iMxKD3w.webp,2007-10-03,"['tripleS', '김수민', 'TRIPLES', 'triples']",1
김유연,tripleS,tripleS - 김유연,https://i.namu.wiki/i/FwMNz-eHnXPVXNOZHwnszFYE_WYGCYTnxpO80ec5N2JAzLOnejpoDwI3FKhhY2kn1sOg1qxqQ5DXjlCZCc761xKBfavmNUbDgM2qt3_aD9DZRLyIQEz2R6TbhVyH8htv2CEIRB6wlrnNPWnb-_AFQQ.webp,2001-02-09,"['tripleS', 'TRIPLES', '김유연', 'triples']",1
김채연,tripleS,tripleS - 김채연,https://i.namu.wiki/i/jz128rKjD8HnGkBx1OALxzh6KvsyHMCJwkGAgZk2FihicLjnWxdT_u1mr5UFmf82wFrC10o2soJ48ZlAGT2mdK_qpk1TZKu7JBr4p3PzjbYktvqHiWBMDq4CRr4ncSlBf9tRrNOgF2BZORrFu6SDMA.webp,2004-12-04,"['김채연', 'TRIPLES', 'tripleS', 'triples']",1
니엔,tripleS,tripleS - 니엔,https://i.namu.wiki/i/qJPzrk7tGN44GfQ1R3CPsHFVmlk2MkGgHaenhxf50O0YPHCGGX-IVsUXpp2McrzEUKSb3QfNPIMnJ6im6bSiSJ6vaemdbZRzCc0Uw8pkS-V2M0S4uJh_8xbuQJ0xwzc3oitAwIBUk_8bkD_cA5X4-w.webp,2003-06-02,"['tripleS', '니엔', 'TRIPLES', 'triples']",1
마유,tripleS,tripleS - 마유,https://i.namu.wiki/i/KCAzkHV7P7iFor6VACGpkte5L0W7_AL7eDdT8yGCldoMFhHVXShSvk8lI4iqIJkP_cfaUmU1U5gL5xjJkuJIlSGXsQVFgphmAXjeKmPONjfooyyGyuxtU_-qkE6DeCTwg2qucdOFGTXVmDnPiMOT6Q.webp,2002-05-12,"['tripleS', '마유', 'TRIPLES', 'triples']",1
박소현,tripleS,tripleS - 박소현,https://i.namu.wiki/i/hJEyb-WCyeJJKX0VVfqCyN-5qGJ8N2GHwiNQVqIPxKyFPY9kynSS4imoVYIw1sd50sWTl2nQLiu-nDLNC60MKhqFnde8CJVdCpx8AvPm8idtbVb6cD2RgjMyxY-sSYXyvravBjEdrbeF9W8Q2Zq9uA.webp,2002-10-13,"['tripleS', '박소현', 'TRIPLES', 'triples']",1
서다현,tripleS,tripleS - 서다현,https://i.namu.wiki/i/5TSWDejuozRylkFn7nr0Ozy97l1G03M_RAaHYTYzxc7-Y-qGIepLR1TFbRiZjiSomxAzGc8RLhklZGqfNr5wMyQXPHykdlwspHBTmFJrORIVJ030XvFTh-n8SnfHKQ7iENmsNQrMhhv6D1_LyBZirQ.webp,2003-01-08,"['tripleS', '서다현', 'TRIPLES', 'triples']",1
신위,tripleS,tripleS - 신위,https://i.namu.wiki/i/ot3OwBi-hF_V81v6kP8GW6yHrgRJo2gweUk_GpcursbSIASMcvE_fRckRd6AlXIXmksaXWegGyW20r2DnxHREz8e_1hhcMonqbYmzfaSAdcrwmpZI-kYApdkee8_7RSjKKUKSN58uz_XXm0QoGAbGw.webp,2002-05-25,"['tripleS', 'TRIPLES', '신위', 'triples']",1
윤서연,tripleS,tripleS - 윤서연,https://i.namu.wiki/i/AHkzg1hXZAL79syqJlKAUjsAPsM5CWYV7szurNez6ALksYwidj7u5FeOROqxOWjbdlaXaHmcPsb-ZOwd5QbyZorqWDEZ80fS8s-VpxzgWq5PHWlZs5iM4Lm2J9g1lZwTO87TavyhtZcYAclv095qdQ.webp,2003-08-06,"['tripleS', 'TRIPLES', '윤서연', 'triples']",1
이지우,tripleS,tripleS - 이지우,https://i.namu.wiki/i/m2_hNBbDr2eAw9y4H9Dr4URQoIzOWAKR_d6afd0bIIf6_7TCQzQgotYDVdfNo37rX-8RLWlWMlxmv7OammbGYiQZj98XpYNKgzo0splJd2CihYQObOQ3DjIc3nQxAjO4B7G9FJJ0BheqHFha1pu_rg.webp,2005-10-24,"['tripleS', '이지우', 'TRIPLES', 'triples']",1
정혜린,tripleS,tripleS - 정혜린,https://i.namu.wiki/i/B7RK45YwMKNr4NPJhELpAsMV5ITyxMFL4o5RZzwOuhe-i7h4jtfTmZ_THAwvliVjKYC2Pm9k-kkU2JMX_V84dlahQc8dBZWAZJOrucQrM0xKkssMq0devo0Xk3j_NfkaFbrSYEKWr2-6NZufE6U_3g.webp,2007-04-12,"['tripleS', 'TRIPLES', '정혜린', 'triples']",1
카에데,tripleS,tripleS - 카에데,https://i.namu.wiki/i/GZ8VLY5o-Vk5fkSYU7WDPHrjhzFqYEznTQf7ourBFQtXCoBbAS8gJ2gq3lOlU_BkjWOquLtzjPAb7ueVjsWh8yNdVcJRPZr8w20XaSXQKu18Y78B1dS8kV2ccwwpSueUPjprVF0u3ge66dtE0TYmcA.webp,2005-12-20,"['tripleS', '카에데', 'TRIPLES', 'triples']",1
코토네,tripleS,tripleS - 코토네,https://i.namu.wiki/i/o0mRz7PUbW1TnetdvRPJ7GYxl4nYRfukeJg7-c8Ka6YXThlaGc0PLQNJo-H_HZ8scgps5jIvRYtxAQ6AFz2kjsHtRYksNF1IdCTN2oFvQxIHUqWkb1Auhn7Jmb7iKZS5XN7WFPXwXnjTlThiNIrNZA.webp,2004-03-10,"['tripleS', '코토네', 'TRIPLES', 'triples']",1
나나,woo!ah!,woo!ah! - 나나,https://i.namu.wiki/i/_8cvMc2EWAlZyzMmdHVyweHMH8H-dsMjhL9dNRMxdZWddqrvUbyXWONY8HGb5U03aA-g5mDGnzObhx9ocRwrPg17lTstDEzp1dHwPjRD_hBZWydY6JQmQN5Qsc8k0pDLGNWrLknzutFZHiscFyIxKA.webp,2001-03-09,"['WOO!AH!', 'woo!ah!', '나나', 'wooah']",1
루시,woo!ah!,woo!ah! - 루시,https://i.namu.wiki/i/0vDnWiclrTzWap6F8ccCJyGn0629dk9YD57AM3ffgyWatt2XWxnN726MfJyU2JzPSBssijeIXsnU9zvmnvezqN58kzTXgSZMH6VJl4TnWeZwrtzoCtd9vSyuF1MD03t8zM6okNDuOCVWHou97IFfXg.webp,2004-04-09,"['WOO!AH!', '루시', 'woo!ah!', 'wooah']",1
민서,woo!ah!,woo!ah! - 민서,https://i.namu.wiki/i/KmmDJSDf8fryDdOujUbJoc3f1uPq2F__XDLI-msHiEWv-obfHVhy8IG23o7KZEAF3FifFTzq7esiwmM1wV3RLp_st7-ihwyKObL8HY0MrH1Lpb8eBtHcXhRHpo7FKWcej-ZGbAwmyThF6zR-5lH4Bg.webp,2004-08-12,"['WOO!AH!', '민서', 'woo!ah!', 'wooah']",1
소라,woo!ah!,woo!ah! - 소라,https://i.namu.wiki/i/ulZVkAwkKhT0pSQR_YCa-y7tThJLSnW93BgumC-84ZtpGJiKAwtz_xeFxeVSGV0BSPeWGy77AH3Q-0RA4lrlls0bkAxc4HhwGTYu277EHClM8CJbEM9BJbAtEH-jxdsTP-WOrtaTVPjWJxqS-VY0-Q.webp,2003-08-30,"['소라', 'woo!ah!', 'wooah', 'WOO!AH!']",1
송이,woo!ah!,woo!ah! - 송이,https://i.namu.wiki/i/2lUZTa3FMkdmzcNfBpolagqMk9lwAidRsvdjRfgeAp5tXnotkY27suNRE-tzp5fbQP5xlGGG72he-GCKqKs31w82T9yfK3HgzVqxxX9K2xm987T9Xca5hv-pVp1_xN6FLWWN6kjgjIffIxLlovdZow.webp,2004-09-25,"['WOO!AH!', '송이', 'woo!ah!', 'wooah']",1
우연,woo!ah!,woo!ah! - 우연,https://i.namu.wiki/i/n9UF82QbHO-ITuKpT4F9JkqvQVOQRjDgQLXkW7zWUhoYuRaf7vtmWgFFLaCFSZlzoQ9fMkJ9yMniNozH4yHmTxc5Zw38WnMmJqKfFhMgPR66E4H6jpel6fRUOERHY2O8Deg948eIMd8sMhgIlYJCcw.webp,2003-02-11,"['WOO!AH!', 'woo!ah!', '우연', 'wooah']",1
Dog한 로맨스,보현 / 문써니,Dog한 로맨스 (보현 / 문써니),https://comicthumb-phinf.pstatic.net/20250509_130/pocket_1746758924263hKKmf_JPEG/%BD%C3%B8%AE%C1%EE_%C6%F7%BD%BA%C5%CD_%BD%E6%B3%D7%C0%CF_690x1000.jpg?type=m260,,[],4
K학원 생존기,양아최,K학원 생존기 (양아최),https://i.namu.wiki/i/Q40kHK-5w3Kvb6d89ETChp0cd4hPAM7eYvJTmZbaJiw1IHRWSoYgfYvibxsWBo_JxKDLXLDDLigRDpbyjJVxUQhxA7zzkyOzaD4KuAEk0OwvGz_fnpoXeXji0Lk3-vyvOERPIBT5lbp-I_nzzZQKkw.webp,,[],4
ZD,조석,ZD (조석),https://i.namu.wiki/i/vSzpIJ9E_C8vUNDzO2wPae6nfVvdxNSUpz-4nzsKqXksOq3wCMceY-TDirWr0IYR_6jTmEA0BwhGzg-FkTDKowO95YCrHoke3hTpLGeLoaLdKFNvcL2oiPandxTwk1u1-LSjYU3cEQ4UkleodZn7Cw.webp,,[],4
개같이 탈출,갬쟈,개같이 탈출 (갬쟈),https://i.namu.wiki/i/0hNnqNlzRk3TCIkziyS3ucEayZBaj4vWxDoYu-0QH1i9DPs2bjSnbJBD4Ym07NPUVaEHyA65k-aVw9tc1ksYoHIVjjePgA5OLxUEONKB-y9TSwPDsMiXNVAfrwfnCX_mAwfQXxHP5iO6XKnOy_BSqA.webp,,[],4
게임마스터,둥치 / Akaogi Seki,게임마스터 (둥치 / Akaogi Seki),https://i.namu.wiki/i/UwmeHiPukIeItp1PZSRqaQfNGNCJts3DIC_rMW86_hffXDj1r_5UDCfw5mfv5fKTt3ddTeXwVVgbBMWoblGQ_cOvp4EbGSdGIOFQFxtDxTpk3qhjMnMvpiokk9AXncLZindbjyNSXKBS2E-aNvMgNQ.webp,,[],4
공녀님의 꽃밭에는 그들이 산다,개굴 / 영락 / 고겨울,공녀님의 꽃밭에는 그들이 산다 (개굴 / 영락 / 고겨울),https://i.namu.wiki/i/cDZDED2oUXTv5MTsV3J9NXt3fYvnTv9Y7acR_SzTFcuSXa6HYl8LlGxbjY9xRr1ztkFvR4S_eoDE13aFhj-y_iealbrxjLmJDAJD9U3QcEO8Bg-X1oRO5Y15hsBCsftpHndVvmb5kl4xzw-fUwH3kA.webp,,[],4
구야는 신입,구야,구야는 신입 (구야),https://i.namu.wiki/i/L6xtUdiFIexMLYiBw6XC0JS2Q3gj-75RfA855cgaS5XeA2w9Y6vV1hpmtCFnqTzdeiSg99I0jwwK3HAG6lVIxFsRHieZtdFXa1w3sm6rLSew6-emBD9SqmHQJpC4ZEKBpfpgyd6xfxUpaGqG-pupFA.webp,,[],4
귀촌리,황양 / 이대한,귀촌리 (황양 / 이대한),https://i.namu.wiki/i/H4EH9a_eI_wmfXaZIxU2LHHyCHmBsiomZj3zU-VL47HpRIPZ12V9rm-ac5BgaaTuZlXUCosaX8SnvylHUfK_FkngHPkP1fehVROlWqF_Gg5VXgOZuUSpBdQYgsud5y9Rxicp9S6HnnSJPaBOtogKBQ.webp,,[],4
기생몽,닺,기생몽 (닺),https://i.namu.wiki/i/rIXfnlTM1-iPSOvUh2KzAq_MWtopjBlVSzKjQV1Hapqv1xmrQ_sTgJgISkkKDf2u3G-gIL83iMRtMKy71AoriJvZWsLNX-2i7Fj5250-P8MQ3Sl7coE2BlITyvMtrwZBOQROqBXYwcK1xYULkRUbZA.webp,,[],4
나의 보이소프렌드,망공이,나의 보이소프렌드 (망공이),https://i.namu.wiki/i/KmQsECqWMUL5L95zLx_vBiT-xtD3Zz5JsItBNmXLK9xpKXpueqvWkBPX8_CUBQ56fKcm_Vx_t_T59QxzlASfFOsQY4AlG6V6LAtM1oOO-DGJI84rpXt4qXOTl14iGr81SMgZHGvVD4xSqYv8JIje8A.webp,,[],4
날 먹는 건 금지양!,조9,날 먹는 건 금지양! (조9),https://i.namu.wiki/i/WsvbvY9NeBPzLfG0zV4Zfb7mufYxgFaTSd7qh7gtd4YITtdZ47vE1WoqcivupqMAHJsBGBH6Xzf-aL4TvtHXNTPua6lQ6-EBs2lq1UKG7pKyHVDYuvRH-hi2r0ONgXnRYkIU3N4rHhO5HTA-mwmZyw.webp,,[],4
내가 왜 킬러?!,규잉,내가 왜 킬러?! (규잉),https://i.namu.wiki/i/tdlHJ6KM0AZG5XCYak33tQ5xN-6XK26VSUvM6TR6-_mAog47Fcxq9V9YGDzevenw1muJkAo_hKJ0-qTWCbnxcC8IROf0mqVO-j-63IVmA2LipT-m88yCXnvcoJ61Nu57ZoDyW5eV0gKGndL4YRnrQw.webp,,[],4
노곤하개 쇼츠,홍끼,노곤하개 쇼츠 (홍끼),https://i.namu.wiki/i/PmqcF5eBaiyNtjUCmKVIVDu8dvyDRwdAYJ8630R5H6nEMdO_SiHECVNhe6RaJkMTKJxaP9MJKBzhv5Vhzr_b6I7ITE80jt2yYgWyIZrpA-ORzig4iQ_OBUvvZbutk8Yycq1NF7tSWPZ8xXI6s5ymcA.webp,,[],4
